",""ID_ADNe"",""Site"",""ID_reception"",""Latitude"",""Longitude"",""Depth_CTD"",""Tide"",""Depth_m"",""Temperature"",""Salinity"",""Date"",""Project"",""Locus"""
"1019,""PPO20_120"",""Baie-Comeau"",""BCO-009-2"",""49.280880000000003"",""-67.999189999999999"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1020,""PPO20_120"",""Baie-Comeau"",""BCO-009-2"",""49.280880000000003"",""-67.999189999999999"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1021,""PPO20_121"",""Baie-Comeau"",""BCO-009-3"",""49.280880000000003"",""-67.999189999999999"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1022,""PPO20_121"",""Baie-Comeau"",""BCO-009-3"",""49.280880000000003"",""-67.999189999999999"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""COI"""
"1023,""PPO20_121"",""Baie-Comeau"",""BCO-009-3"",""49.280880000000003"",""-67.999189999999999"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1024,""PPO20_121"",""Baie-Comeau"",""BCO-009-3"",""49.280880000000003"",""-67.999189999999999"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1025,""PPO20_122"",""Baie-Comeau"",""BCO-009-4"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1026,""PPO20_122"",""Baie-Comeau"",""BCO-009-4"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""COI"""
"1027,""PPO20_122"",""Baie-Comeau"",""BCO-009-4"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1028,""PPO20_122"",""Baie-Comeau"",""BCO-009-4"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1029,""PPO20_123"",""Baie-Comeau"",""BCO-009-5"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1030,""PPO20_123"",""Baie-Comeau"",""BCO-009-5"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""COI"""
"1031,""PPO20_123"",""Baie-Comeau"",""BCO-009-5"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1032,""PPO20_123"",""Baie-Comeau"",""BCO-009-5"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1033,""PPO20_124"",""Baie-Comeau"",""BCO-009-6"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1034,""PPO20_124"",""Baie-Comeau"",""BCO-009-6"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""COI"""
"1035,""PPO20_124"",""Baie-Comeau"",""BCO-009-6"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1036,""PPO20_124"",""Baie-Comeau"",""BCO-009-6"",""49.280479999999997"",""-68.001019999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1037,""PPO20_125"",""Baie-Comeau"",""BCO-009-7"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1038,""PPO20_125"",""Baie-Comeau"",""BCO-009-7"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""COI"""
"1039,""PPO20_125"",""Baie-Comeau"",""BCO-009-7"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1040,""PPO20_125"",""Baie-Comeau"",""BCO-009-7"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1041,""PPO20_126"",""Baie-Comeau"",""BCO-009-8"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1042,""PPO20_126"",""Baie-Comeau"",""BCO-009-8"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""COI"""
"1043,""PPO20_126"",""Baie-Comeau"",""BCO-009-8"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1044,""PPO20_126"",""Baie-Comeau"",""BCO-009-8"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1045,""PPO20_127"",""Baie-Comeau"",""BCO-009-9"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1046,""PPO20_127"",""Baie-Comeau"",""BCO-009-9"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""COI"""
"1047,""PPO20_127"",""Baie-Comeau"",""BCO-009-9"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1048,""PPO20_127"",""Baie-Comeau"",""BCO-009-9"",""49.281329999999997"",""-67.997410000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-02,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1049,""PPO20_129"",""Baie-Comeau"",""BCO-050-1"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1050,""PPO20_129"",""Baie-Comeau"",""BCO-050-1"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""COI"""
"1051,""PPO20_129"",""Baie-Comeau"",""BCO-050-1"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1052,""PPO20_129"",""Baie-Comeau"",""BCO-050-1"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1053,""PPO20_130"",""Baie-Comeau"",""BCO-050-2"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1054,""PPO20_130"",""Baie-Comeau"",""BCO-050-2"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""COI"""
"1055,""PPO20_130"",""Baie-Comeau"",""BCO-050-2"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1056,""PPO20_130"",""Baie-Comeau"",""BCO-050-2"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1057,""PPO20_131"",""Baie-Comeau"",""BCO-050-3"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1058,""PPO20_131"",""Baie-Comeau"",""BCO-050-3"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""COI"""
"1059,""PPO20_131"",""Baie-Comeau"",""BCO-050-3"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1060,""PPO20_131"",""Baie-Comeau"",""BCO-050-3"",""49.280299999999997"",""-67.886349999999993"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1061,""PPO20_132"",""Baie-Comeau"",""BCO-050-4"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1062,""PPO20_132"",""Baie-Comeau"",""BCO-050-4"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""COI"""
"1063,""PPO20_132"",""Baie-Comeau"",""BCO-050-4"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1064,""PPO20_132"",""Baie-Comeau"",""BCO-050-4"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1065,""PPO20_133"",""Baie-Comeau"",""BCO-050-5"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1066,""PPO20_133"",""Baie-Comeau"",""BCO-050-5"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""COI"""
"1067,""PPO20_133"",""Baie-Comeau"",""BCO-050-5"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1068,""PPO20_133"",""Baie-Comeau"",""BCO-050-5"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1069,""PPO20_134"",""Baie-Comeau"",""BCO-050-6"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1070,""PPO20_134"",""Baie-Comeau"",""BCO-050-6"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""COI"""
"1071,""PPO20_134"",""Baie-Comeau"",""BCO-050-6"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1072,""PPO20_134"",""Baie-Comeau"",""BCO-050-6"",""49.281089999999999"",""-67.889240000000001"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1073,""PPO20_135"",""Baie-Comeau"",""BCO-050-7"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1074,""PPO20_135"",""Baie-Comeau"",""BCO-050-7"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""COI"""
"1075,""PPO20_135"",""Baie-Comeau"",""BCO-050-7"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1076,""PPO20_135"",""Baie-Comeau"",""BCO-050-7"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1077,""PPO20_136"",""Baie-Comeau"",""BCO-050-8"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1078,""PPO20_136"",""Baie-Comeau"",""BCO-050-8"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""COI"""
"1079,""PPO20_136"",""Baie-Comeau"",""BCO-050-8"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1080,""PPO20_136"",""Baie-Comeau"",""BCO-050-8"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1081,""PPO20_137"",""Baie-Comeau"",""BCO-050-9"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1082,""PPO20_137"",""Baie-Comeau"",""BCO-050-9"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""COI"""
"1083,""PPO20_137"",""Baie-Comeau"",""BCO-050-9"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1084,""PPO20_137"",""Baie-Comeau"",""BCO-050-9"",""49.279420000000002"",""-67.884330000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-03,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1085,""PPO20_139"",""Pointe des monts"",""PDM-002-1"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1086,""PPO20_139"",""Pointe des monts"",""PDM-002-1"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""COI"""
"1087,""PPO20_139"",""Pointe des monts"",""PDM-002-1"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1088,""PPO20_139"",""Pointe des monts"",""PDM-002-1"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1089,""PPO20_140"",""Pointe des monts"",""PDM-002-2"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1090,""PPO20_140"",""Pointe des monts"",""PDM-002-2"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""COI"""
"1091,""PPO20_140"",""Pointe des monts"",""PDM-002-2"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1092,""PPO20_140"",""Pointe des monts"",""PDM-002-2"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1093,""PPO20_141"",""Pointe des monts"",""PDM-002-3"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1094,""PPO20_141"",""Pointe des monts"",""PDM-002-3"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""COI"""
"1095,""PPO20_141"",""Pointe des monts"",""PDM-002-3"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1096,""PPO20_141"",""Pointe des monts"",""PDM-002-3"",""49.317709999999998"",""-67.41104"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1097,""PPO20_142"",""Pointe des monts"",""PDM-002-4"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1098,""PPO20_142"",""Pointe des monts"",""PDM-002-4"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""COI"""
"1099,""PPO20_142"",""Pointe des monts"",""PDM-002-4"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1100,""PPO20_142"",""Pointe des monts"",""PDM-002-4"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1101,""PPO20_143"",""Pointe des monts"",""PDM-002-5"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1102,""PPO20_143"",""Pointe des monts"",""PDM-002-5"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""COI"""
"1103,""PPO20_143"",""Pointe des monts"",""PDM-002-5"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1104,""PPO20_143"",""Pointe des monts"",""PDM-002-5"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1105,""PPO20_144"",""Pointe des monts"",""PDM-002-6"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1106,""PPO20_144"",""Pointe des monts"",""PDM-002-6"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""COI"""
"1107,""PPO20_144"",""Pointe des monts"",""PDM-002-6"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1108,""PPO20_144"",""Pointe des monts"",""PDM-002-6"",""49.318440000000002"",""-67.412660000000002"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1109,""PPO20_145"",""Pointe des monts"",""PDM-002-7"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1110,""PPO20_145"",""Pointe des monts"",""PDM-002-7"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""COI"""
"1111,""PPO20_145"",""Pointe des monts"",""PDM-002-7"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1112,""PPO20_145"",""Pointe des monts"",""PDM-002-7"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1113,""PPO20_146"",""Pointe des monts"",""PDM-002-8"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1114,""PPO20_146"",""Pointe des monts"",""PDM-002-8"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""COI"""
"1115,""PPO20_146"",""Pointe des monts"",""PDM-002-8"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1116,""PPO20_146"",""Pointe des monts"",""PDM-002-8"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1117,""PPO20_147"",""Pointe des monts"",""PDM-002-9"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1118,""PPO20_147"",""Pointe des monts"",""PDM-002-9"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""COI"""
"1119,""PPO20_147"",""Pointe des monts"",""PDM-002-9"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1120,""PPO20_147"",""Pointe des monts"",""PDM-002-9"",""49.317450000000001"",""-67.409549999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-05,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1121,""PPO20_149"",""Godbout"",""GOD-001-1"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1122,""PPO20_149"",""Godbout"",""GOD-001-1"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""COI"""
"1123,""PPO20_149"",""Godbout"",""GOD-001-1"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1124,""PPO20_149"",""Godbout"",""GOD-001-1"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1125,""PPO20_150"",""Godbout"",""GOD-001-2"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1126,""PPO20_150"",""Godbout"",""GOD-001-2"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""COI"""
"1127,""PPO20_150"",""Godbout"",""GOD-001-2"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1128,""PPO20_150"",""Godbout"",""GOD-001-2"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1129,""PPO20_151"",""Godbout"",""GOD-001-3"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1130,""PPO20_151"",""Godbout"",""GOD-001-3"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""COI"""
"1131,""PPO20_151"",""Godbout"",""GOD-001-3"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1132,""PPO20_151"",""Godbout"",""GOD-001-3"",""49.315510000000003"",""-67.590289999999996"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1133,""PPO20_152"",""Godbout"",""GOD-001-4"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1134,""PPO20_152"",""Godbout"",""GOD-001-4"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""COI"""
"1135,""PPO20_152"",""Godbout"",""GOD-001-4"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1136,""PPO20_152"",""Godbout"",""GOD-001-4"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1137,""PPO20_153"",""Godbout"",""GOD-001-5"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1138,""PPO20_153"",""Godbout"",""GOD-001-5"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""COI"""
"1139,""PPO20_153"",""Godbout"",""GOD-001-5"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1140,""PPO20_153"",""Godbout"",""GOD-001-5"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1141,""PPO20_154"",""Godbout"",""GOD-001-6"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1142,""PPO20_154"",""Godbout"",""GOD-001-6"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""COI"""
"1143,""PPO20_154"",""Godbout"",""GOD-001-6"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiFishU"""
"1144,""PPO20_154"",""Godbout"",""GOD-001-6"",""49.313650000000003"",""-67.589039999999997"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""16Schord"""
"1145,""PPO20_155"",""Godbout"",""GOD-001-7"",""49.316879999999998"",""-67.590770000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""MiMam"""
"1146,""PPO20_155"",""Godbout"",""GOD-001-7"",""49.316879999999998"",""-67.590770000000006"",""ND"",NA,NA,""ND"",""ND"",2020-10-06,""PPO.Leim.MJRoux.2020"",""COI"""
